hourstamp,organization_id,environment_id,project_id,platform_id,country,events,acm_events,users,acm_users,new_users,acm_new_users,payers,acm_payers,revenue,acm_revenue,purchases,acm_purchases
1446562800,41,3,46,25,VI,4,435,1,15,0,3,0,0,0,0,0,0
1446562800,43,3,38,25,AM,9,9,1,1,0,0,0,0,0,0,0,0
1446562800,108,1,2,1,AR,6,79,4,51,3,47,0,0,0,0,0,0
1446562800,41,3,41,25,RO,218,2334,12,69,5,28,0,0,0,0,0,0
1446562800,41,3,32,13,TH,0,73,0,3,0,0,0,0,0,0,0,0
1446562800,99,1,8,1,IE,149,1069,9,20,0,1,0,2,0,1649,0,2
1446562800,80,1,61,1,MT,223,2398,82,491,4,33,0,0,0,0,0,0
1446562800,80,1,60,1,TT,0,56,0,1,0,0,0,0,0,0,0,0
1446562800,35,11,16,2,EU,0,19,0,3,0,0,0,0,0,0,0,0
1446562800,41,3,38,8,NZ,0,703,0,31,0,2,0,0,0,0,0,0
1446562800,80,1,18,1,MT,104,1015,14,61,0,0,0,0,0,0,0,0
1446562800,109,1,3,1,UZ,0,4,0,1,0,0,0,0,0,0,0,0
1446562800,97,1,14,1,US,3632,52702,232,1487,6,55,1,45,199,27841,1,59
1446562800,41,3,32,25,KE,425,3415,28,114,0,12,0,0,0,0,0,0
1446562800,80,1,34,1,DE,0,5,0,1,0,0,0,0,0,0,0,0
1446562800,97,1,4,1,HU,1235,15764,93,398,1,6,0,0,0,0,0,0
1446562800,41,3,46,25,AG,1,118,1,4,0,1,0,0,0,0,0,0
1446562800,41,3,41,25,IT,622,6733,26,146,2,25,0,0,0,0,0,0
1446562800,41,3,46,8,GU,115,2559,10,131,1,14,0,0,0,0,0,0
1446562800,41,3,46,13,NG,5,77,1,10,1,7,0,0,0,0,0,0
1446562800,99,1,9,1,IR,0,33,0,1,0,0,0,0,0,0,0,0
1446562800,108,3,1,1,TZ,13,82,1,9,0,4,0,0,0,0,0,0
1446562800,25,3,15,31,LA,83,190,1,1,0,0,0,0,0,0,0,0
1446562800,88,4,2,1,AE,0,466,0,1,0,0,0,0,0,0,0,0
1446562800,41,3,41,25,IE,208,363,7,11,0,2,0,0,0,0,0,0
1446562800,80,1,39,1,GE,0,14,0,1,0,0,0,0,0,0,0,0
1446562800,80,1,19,1,IT,13627,109861,3966,15208,67,397,1,26,199,21569,1,32
1446562800,99,1,8,1,KG,0,118,0,3,0,1,0,0,0,0,0,0
1446562800,41,3,39,8,**,0,7,0,1,0,0,0,0,0,0,0,0
1446562800,41,3,44,8,AD,119,272,6,16,1,4,0,0,0,0,0,0
1446562800,41,3,21,8,GT,2618,33689,158,963,3,42,1,2,199,9593,1,7
1446562800,109,1,3,1,DK,2511,28846,9,44,1,7,0,0,0,0,0,0
1446562800,41,3,32,8,TJ,60,556,6,22,0,1,0,0,0,0,0,0
1446562800,28,3,18,2,MW,0,2,0,1,0,0,0,0,0,0,0,0
1446562800,43,3,38,2,**,157,1586,17,218,10,110,0,0,0,0,0,0
1446562800,41,3,38,25,CZ,170,1217,8,35,2,6,0,0,0,0,0,0
1446562800,80,1,19,1,AW,44,342,10,53,1,3,0,0,0,0,0,0
1446562800,80,1,61,1,GU,26,1760,6,305,0,13,0,1,0,999,0,1
1446562800,80,1,26,1,CL,134,471,4,26,1,3,0,0,0,0,0,0
1446562800,82,1,11,1,KN,0,82,0,3,0,2,0,0,0,0,0,0
1446562800,41,3,21,25,KY,74,1904,6,50,0,2,0,0,0,0,0,0
1446562800,41,4,21,30,PT,362,2325,17,75,8,55,0,0,0,0,0,0
1446562800,41,3,34,25,IN,2241,21391,156,798,3,39,0,0,0,0,0,0
1446562800,39,3,26,30,MV,64,1540,6,24,0,8,0,0,0,0,0,0
1446562800,41,3,39,25,GH,0,39,0,4,0,0,0,0,0,0,0,0
1446562800,97,1,4,1,MQ,223,1390,7,22,0,2,1,2,547,985,3,5
1446562800,97,1,10,1,TR,0,6,0,1,0,0,0,0,0,0,0,0
1446562800,97,1,4,1,IN,2423,24407,102,452,1,25,0,3,0,951,0,3
1446562800,99,1,9,1,TR,40,102,2,6,0,3,0,0,0,0,0,0
1446562800,41,3,41,25,LB,64,648,4,14,1,7,0,0,0,0,0,0
1446562800,97,1,8,1,UA,136674,1168110,4641,17496,43,331,0,2,0,259,0,2
1446562800,126,1,1,1,FI,0,3,0,1,0,1,0,0,0,0,0,0
1446562800,41,3,32,8,MK,409,3042,30,102,0,7,0,0,0,0,0,0
1446562800,24,3,15,5,NI,0,2,0,1,0,0,0,0,0,0,0,0
1446562800,41,3,44,8,LB,3442,18465,228,654,10,68,0,1,0,1999,0,1
1446562800,9,5,6,2,AU,0,310,0,268,0,56,0,0,0,0,0,0
1446562800,97,1,4,1,EG,1728,13303,80,292,1,9,1,1,499,499,1,1
1446562800,41,3,29,8,YE,92,92,1,1,0,0,0,0,0,0,0,0
1446562800,41,3,21,25,AZ,45564,365171,2465,8678,76,550,0,2,0,2198,0,2
1446562800,80,1,37,1,SV,0,152,0,8,0,1,0,0,0,0,0,0
1446562800,108,1,1,1,NG,0,70,0,7,0,0,0,0,0,0,0,0
1446562800,39,3,26,30,RS,1433,14416,66,243,7,54,0,0,0,0,0,0
1446562800,97,1,10,1,MM,0,8,0,1,0,0,0,0,0,0,0,0
1446562800,41,3,21,25,SV,14766,216284,822,5121,18,325,1,2,698,1197,2,3
1446562800,97,1,4,1,GF,0,192,0,5,0,0,0,0,0,0,0,0
1446562800,80,1,15,1,PH,28915,1654420,3290,108328,98,4754,0,10,0,5089,0,11
1446562800,117,1,6,1,MN,26,682,2,16,0,0,0,0,0,0,0,0
1446562800,41,3,37,25,PY,567,3705,18,78,2,9,0,0,0,0,0,0
1446562800,41,3,29,25,MW,0,140,0,3,0,0,0,0,0,0,0,0
1446562800,41,3,21,25,BF,187,1144,8,36,0,2,0,0,0,0,0,0
1446562800,80,1,15,1,CH,11518,84877,1375,5474,15,88,5,30,4093,51741,7,59
1446562800,109,1,3,1,JO,6,97,1,1,0,1,0,0,0,0,0,0
1446562800,80,1,15,1,JO,5614,41500,594,2252,13,78,0,2,0,897,0,3
1446562800,97,1,12,1,RE,0,4,0,2,0,2,0,0,0,0,0,0
1446562800,41,3,21,8,ML,13,477,2,16,0,1,0,0,0,0,0,0
1446562800,41,3,46,8,BG,375,4434,41,243,3,20,0,0,0,0,0,0
1446562800,97,1,12,1,IL,2,44,1,24,1,23,0,0,0,0,0,0
1446562800,41,3,44,25,GD,0,6,0,1,0,0,0,0,0,0,0,0
1446562800,41,3,21,25,AO,1906,19485,97,427,1,20,0,1,0,499,0,1
1446562800,43,3,38,2,NZ,0,2431,0,35,0,1,0,1,0,199,0,1
1446562800,109,1,3,1,KR,425,1928,2,7,0,1,0,1,0,12997,0,2
1446562800,41,3,46,13,TT,9,17,1,1,0,0,0,0,0,0,0,0
1446562800,82,1,11,1,PL,168,7232,9,198,5,184,0,0,0,0,0,0
1446562800,97,1,14,1,ZA,101,1938,7,48,0,0,0,0,0,0,0,0
1446562800,82,1,11,1,NA,0,18,0,1,0,1,0,0,0,0,0,0
1446562800,97,1,8,1,NI,186,5400,9,75,0,1,0,0,0,0,0,0
1446562800,41,3,46,13,IT,0,22,0,3,0,0,0,0,0,0,0,0
1446562800,41,3,46,8,NP,133,1537,16,77,0,8,0,0,0,0,0,0
1446562800,80,1,61,1,TT,230,4210,79,861,1,34,0,0,0,0,0,0
1446562800,41,3,34,8,AU,22,1137,5,121,0,0,0,0,0,0,0,0
1446562800,41,3,21,25,GD,193,1952,9,54,1,5,0,0,0,0,0,0
1446562800,80,1,61,1,MW,4,20,2,5,0,1,0,0,0,0,0,0
1446562800,41,3,21,8,CH,23644,212224,1550,7178,21,220,8,53,4792,33329,8,71
1446562800,97,1,8,1,KZ,31380,306185,1156,4039,11,120,0,3,0,1042,0,4
1446562800,80,1,18,1,NA,75,258,6,14,0,0,0,0,0,0,0,0
1446562800,39,3,26,30,TW,4237,49463,169,515,11,167,0,6,0,7192,0,8
1446562800,80,1,15,1,FI,10232,92640,1205,5006,13,128,1,13,199,4087,1,13
1446562800,80,1,18,1,VG,6,63,1,4,0,0,0,0,0,0,0,0
1446562800,41,3,34,8,GT,0,14,0,1,0,0,0,0,0,0,0,0
1446562800,108,1,1,1,CA,356,3470,56,198,1,16,1,1,3512,3512,1,1
1446562800,80,1,19,1,CI,94,676,28,97,0,11,0,0,0,0,0,0
1446562800,39,3,18,2,SR,0,18,0,2,0,0,0,0,0,0,0,0
1446562800,41,3,39,8,AX,17,17,1,1,0,0,0,0,0,0,0,0
1446562800,41,3,37,25,BR,80008,670998,2897,15320,252,2098,0,0,0,0,0,0
1446562800,28,3,18,2,GR,0,253,0,3,0,0,0,0,0,0,0,0
1446562800,82,1,12,1,CA,0,40,0,8,0,1,0,0,0,0,0,0
1446562800,80,1,31,1,HU,0,19,0,1,0,1,0,0,0,0,0,0
1446562800,41,3,38,8,KZ,4,59,1,6,0,1,0,0,0,0,0,0
1446562800,9,5,23,25,PK,1,5,1,4,1,4,0,0,0,0,0,0
1446562800,80,1,15,1,TR,173123,1079589,20289,76282,397,2347,10,33,4288,37937,12,63
1446562800,28,3,18,25,AP,0,602,0,1,0,0,0,0,0,0,0,0
1446562800,41,3,29,25,SA,2452,18283,70,335,4,30,0,0,0,0,0,0
1446562800,41,3,41,25,KH,0,475,0,17,0,7,0,0,0,0,0,0
1446562800,41,3,44,8,SK,3353,20838,304,1154,30,173,0,0,0,0,0,0
1446562800,108,1,1,1,TH,76,1137,12,47,1,9,0,0,0,0,0,0
1446562800,108,1,2,1,GR,3,48,2,6,0,3,0,0,0,0,0,0
1446562800,41,3,37,13,VE,0,351,0,8,0,0,0,0,0,0,0,0
1446562800,35,11,30,2,NO,231,1964,50,221,4,18,0,7,0,198900,0,11
1446562800,97,1,4,1,AL,189,2507,14,60,0,0,0,0,0,0,0,0
1446562800,80,1,31,1,CY,13,28,1,2,0,0,0,0,0,0,0,0
1446562800,41,3,38,8,BE,13,219,2,7,0,2,0,0,0,0,0,0
1446562800,41,3,32,25,UZ,2234,26248,144,625,10,75,0,0,0,0,0,0
1446562800,41,3,37,8,TR,1096,5660,32,141,4,9,0,0,0,0,0,0
1446562800,80,1,39,1,FI,0,12,0,1,0,0,0,0,0,0,0,0
1446562800,39,3,26,30,LR,0,14,0,1,0,0,0,0,0,0,0,0
1446562800,99,1,9,1,DK,166,1429,6,19,0,0,1,1,5743,5743,1,1
1446562800,41,3,21,8,FM,134,1108,4,25,0,1,0,0,0,0,0,0
1446562800,9,5,6,2,AE,5,64,4,43,0,8,0,0,0,0,0,0
1446562800,41,3,32,8,PH,214,5890,17,235,0,25,0,0,0,0,0,0
1446562800,108,3,1,1,EC,12,215,4,22,0,4,0,0,0,0,0,0
1446562800,97,1,14,1,PH,67,1159,5,27,0,6,0,0,0,0,0,0
1446562800,41,3,29,25,AR,730,3518,13,62,0,6,0,0,0,0,0,0
1446562800,28,3,18,25,AM,0,261,0,4,0,1,0,0,0,0,0,0
1446562800,25,3,15,8,IL,0,4,0,1,0,1,0,0,0,0,0,0
1446562800,39,3,26,30,FI,21794,186828,940,2959,54,471,5,26,5693,24161,7,39
1446562800,41,3,39,25,GY,14,39,1,3,1,1,0,0,0,0,0,0
1446562800,82,1,11,1,AE,314,22161,32,791,21,681,0,0,0,0,0,0
1446562800,108,3,1,1,ET,0,3,0,2,0,0,0,0,0,0,0,0
1446562800,41,3,41,8,TJ,0,6,0,2,0,0,0,0,0,0,0,0
1446562800,41,3,37,8,PL,71,687,3,13,1,2,0,0,0,0,0,0
1446562800,97,1,12,1,UY,1,24,1,13,0,11,0,0,0,0,0,0
1446562800,80,1,18,1,JP,1416,39019,198,1746,2,65,0,7,0,166877,0,23
1446562800,41,3,21,8,DK,27969,228186,1810,7769,55,374,4,36,1496,19254,4,46
1446562800,25,3,15,25,EG,239,549,1,8,0,1,0,0,0,0,0,0
1446562800,109,1,3,1,BY,160,2242,4,12,1,3,0,0,0,0,0,0
1446562800,41,3,44,25,AZ,7322,46401,456,1399,30,183,0,0,0,0,0,0
1446562800,41,3,46,13,MT,0,4,0,1,0,0,0,0,0,0,0,0
1446562800,80,1,61,1,GW,2,2,1,1,0,0,0,0,0,0,0,0
1446562800,41,3,44,25,IR,6317,48266,374,1335,15,159,0,0,0,0,0,0
1446562800,43,3,28,31,BR,2,9,1,2,0,0,0,0,0,0,0,0
1446562800,39,3,18,2,BS,30,182,2,4,0,0,0,0,0,0,0,0
1446562800,41,3,29,8,BM,0,36,0,1,0,0,0,0,0,0,0,0
1446562800,41,3,34,25,LU,5,59,1,5,0,0,0,0,0,0,0,0
1446562800,80,1,32,1,IN,20,147,1,5,0,0,0,0,0,0,0,0
1446562800,43,3,38,25,MX,1089,16151,38,226,0,16,0,0,0,0,0,0
1446562800,41,3,44,8,NC,0,5984,0,231,0,28,0,0,0,0,0,0
1446562800,40,3,18,2,DE,0,5,0,1,0,1,0,0,0,0,0,0
1446562800,80,1,61,1,DO,1857,22587,547,4124,47,328,0,1,0,499,0,1
1446562800,41,3,46,32,MQ,0,5,0,1,0,1,0,0,0,0,0,0
1446562800,41,3,32,25,CW,0,41,0,6,0,1,0,0,0,0,0,0
1446562800,41,3,38,8,ZA,7,158,1,6,0,0,0,0,0,0,0,0
1446562800,41,3,21,25,MV,36508,367386,1647,6509,10,152,0,1,0,499,0,1
1446562800,41,3,37,8,IT,178,1550,11,45,0,4,0,0,0,0,0,0
1446562800,41,3,38,25,MD,0,233,0,9,0,0,0,0,0,0,0,0
1446562800,108,1,2,1,MN,0,4,0,1,0,0,0,0,0,0,0,0
1446562800,80,1,38,1,NG,0,24,0,1,0,1,0,0,0,0,0,0
1446562800,41,3,46,25,IM,3,60,1,4,0,0,0,0,0,0,0,0
1446562800,117,1,2,1,TN,4,106,1,5,0,0,0,0,0,0,0,0
1446562800,82,3,12,1,US,611,3381,249,1550,246,1529,0,0,0,0,0,0
1446562800,82,1,11,1,TC,0,8,0,1,0,1,0,0,0,0,0,0
1446562800,43,3,54,25,ID,46,894,32,191,4,13,0,0,0,0,0,0
1446562800,48,1,2,3,MY,321,3829,6,26,0,2,0,0,0,0,0,0
1446562800,28,3,18,25,GR,3072,28381,18,152,2,31,0,0,0,0,0,0
1446562800,25,3,15,25,GR,0,821,0,1,0,1,0,0,0,0,0,0
1446562800,41,3,39,8,MX,415,8979,42,577,5,90,1,1,1391,1391,1,1
1446562800,43,3,28,32,PL,1,1,1,1,0,0,0,0,0,0,0,0
1446562800,41,3,44,8,CI,0,155,0,11,0,2,0,0,0,0,0,0
1446562800,97,1,4,1,AR,649,13682,53,353,0,4,0,0,0,0,0,0
1446562800,126,1,1,1,JO,0,1,0,1,0,0,0,0,0,0,0,0
1446562800,117,1,6,1,AL,3,368,1,6,0,0,0,0,0,0,0,0
1446562800,48,1,2,3,SK,0,311,0,8,0,0,0,0,0,0,0,0
1446562800,34,3,16,25,AS,0,36,0,1,0,0,0,0,0,0,0,0
1446562800,41,3,41,25,JM,16,738,1,14,1,4,0,0,0,0,0,0
1446562800,80,1,15,1,BF,15,415,4,17,0,3,0,0,0,0,0,0
1446562800,39,3,26,30,PF,52,2035,4,40,0,5,0,0,0,0,0,0
1446562800,97,1,12,1,SV,0,36,0,18,0,18,0,0,0,0,0,0
1446562800,41,3,46,32,LV,50,158,4,8,0,1,0,0,0,0,0,0
1446562800,41,3,46,25,DK,2708,21515,301,1198,18,97,2,8,1996,4585,2,10
1446562800,108,1,2,1,CR,0,5,0,4,0,3,0,0,0,0,0,0
1446562800,34,3,17,2,FJ,0,461,0,1,0,0,0,0,0,0,0,0
1446562800,41,3,46,25,CW,25,242,4,11,0,0,0,0,0,0,0,0
1446562800,80,1,15,1,TJ,26,651,5,12,0,3,0,0,0,0,0,0
1446562800,41,3,38,25,BZ,0,27,0,2,0,1,0,0,0,0,0,0
1446562800,43,3,38,25,EE,17,267,2,6,0,0,0,0,0,0,0,0
1446562800,28,3,18,8,GB,1208,11324,12,123,1,7,0,0,0,0,0,0
1446562800,80,3,18,1,GB,0,39,0,1,0,1,0,0,0,0,0,0
1446562800,35,11,16,2,IE,0,94,0,15,0,2,0,0,0,0,0,0
1446562800,41,3,46,13,PK,59,351,7,17,1,7,0,0,0,0,0,0
1446562800,41,3,44,25,TZ,166,377,7,19,0,5,0,0,0,0,0,0
1446562800,41,3,21,25,MC,1,98,1,4,0,0,0,0,0,0,0,0
1446562800,41,3,38,25,FI,41,375,3,18,0,1,0,0,0,0,0,0
1446562800,41,3,46,8,HK,2379,33230,246,1586,5,88,0,7,0,5783,0,10
1446562800,126,1,1,1,EG,0,34,0,6,0,3,0,0,0,0,0,0
1446562800,41,3,37,25,MF,0,13,0,1,0,0,0,0,0,0,0,0
1446562800,46,8,18,25,SE,0,130,0,1,0,0,0,0,0,0,0,0
1446562800,41,3,34,25,AM,31,261,4,15,0,0,0,0,0,0,0,0
1446562800,97,1,4,1,GM,0,24,0,1,0,0,0,0,0,0,0,0
1446562800,80,1,61,1,ST,12,42,3,8,1,1,0,0,0,0,0,0
1446562800,96,1,37,1,FR,1082,1082,67,67,67,67,6,6,7626,7626,18,18
1446562800,109,1,3,1,AL,49,2112,1,5,1,1,0,0,0,0,0,0
1446562800,35,11,16,2,CR,0,68,0,5,0,0,0,0,0,0,0,0
1446562800,108,1,2,1,AE,3,55,3,11,2,8,0,0,0,0,0,0
1446562800,41,3,46,32,NI,6,33,1,2,1,1,0,0,0,0,0,0
1446562800,43,3,38,25,SK,78,1060,4,19,0,1,0,0,0,0,0,0
1446562800,46,5,27,19,ES,0,82,0,3,0,3,0,0,0,0,0,0
1446562800,41,3,29,8,CH,147,1777,7,58,0,0,0,0,0,0,0,0
1446562800,80,1,18,1,ZG,43,51,1,2,1,1,0,0,0,0,0,0
1446562800,19,3,14,2,US,126,231,2,8,1,3,0,0,0,0,0,0
1446562800,41,3,21,8,DE,96393,870875,6118,28327,114,855,10,106,2486,52849,14,151
1446562800,117,1,2,1,KW,205,1818,14,68,2,6,0,0,0,0,0,0
1446562800,99,1,8,1,RU,3202,35668,253,953,6,44,0,2,0,874,0,2
1446562800,97,1,4,1,TT,30,1900,3,41,0,3,0,0,0,0,0,0
1446562800,41,3,29,8,IT,993,8064,39,201,0,5,0,0,0,0,0,0
1446562800,80,1,33,1,BY,0,48,0,7,0,2,0,0,0,0,0,0
1446562800,41,3,46,8,IE,2778,22549,302,1311,15,97,1,8,996,3985,2,10
1446562800,117,1,2,1,MZ,8,8,1,1,0,0,0,0,0,0,0,0
1446562800,41,3,44,25,KW,10767,80207,725,2766,39,253,1,2,499,698,1,2
1446562800,97,1,12,1,TH,23,239,14,126,10,119,0,0,0,0,0,0
1446562800,25,3,15,25,BN,0,456,0,1,0,0,0,0,0,0,0,0
1446562800,43,3,46,25,BR,0,332,0,25,0,12,0,0,0,0,0,0
1446562800,35,11,30,2,KE,4,24,1,3,0,0,0,0,0,0,0,0
1446562800,80,1,15,1,MV,461,7045,55,310,1,13,0,0,0,0,0,0
1446562800,41,3,46,25,SY,626,4569,62,250,6,24,0,0,0,0,0,0
1446562800,41,3,39,25,MZ,9,37,1,2,0,1,0,0,0,0,0,0
1446562800,43,3,54,25,BD,12,112,8,35,0,10,0,0,0,0,0,0
1446562800,117,1,2,1,DO,0,61,0,1,0,0,0,0,0,0,0,0
1446562800,41,3,21,25,UY,18006,198819,983,5021,29,333,0,4,0,2095,0,5
1446562800,34,3,16,25,HT,0,767,0,6,0,0,0,0,0,0,0,0
1446562800,28,3,18,8,VN,0,498,0,5,0,1,0,0,0,0,0,0
1446562800,41,3,37,13,US,7260,76172,146,1173,2,53,0,1,0,299,0,1
1446562800,41,3,44,25,BM,0,5,0,1,0,0,0,0,0,0,0,0
1446562800,41,3,34,8,SI,1,19,1,1,0,0,0,0,0,0,0,0
1446562800,41,3,44,8,DM,0,17,0,3,0,1,0,0,0,0,0,0
1446562800,41,3,44,8,KG,678,6780,51,192,2,32,0,0,0,0,0,0
1446562800,25,3,15,25,GE,0,451,0,3,0,3,0,0,0,0,0,0
1446562800,48,1,2,3,ID,712,4772,12,30,0,4,0,0,0,0,0,0
1446562800,41,3,46,13,PR,0,7,0,1,0,1,0,0,0,0,0,0
1446562800,24,3,15,5,SA,8,34,1,11,0,0,0,0,0,0,0,0
1446562800,41,3,32,13,UA,20,20,1,1,0,0,0,0,0,0,0,0
1446562800,80,1,63,1,NZ,0,2,0,1,0,1,0,0,0,0,0,0
1446562800,108,1,1,1,RS,64,346,7,20,0,2,0,0,0,0,0,0
1446562800,9,5,6,2,CR,1,6,1,6,0,1,0,0,0,0,0,0
1446562800,41,3,46,13,VN,18,221,2,10,1,8,0,0,0,0,0,0
1446562800,41,3,41,25,TJ,0,21,0,1,0,1,0,0,0,0,0,0
1446562800,41,3,32,8,FO,15,244,3,16,0,0,0,0,0,0,0,0
1446562800,97,1,8,1,BA,2113,14559,79,272,1,6,0,1,0,1098,0,2
1446562800,41,3,39,8,KZ,22,476,5,31,1,3,0,0,0,0,0,0
1446562800,41,3,29,8,BH,179,1265,5,42,0,3,0,0,0,0,0,0
1446562800,117,1,2,1,GE,78,241,2,5,1,2,0,0,0,0,0,0
1446562800,41,3,46,32,PH,37,1253,3,43,0,18,0,0,0,0,0,0
1446562800,41,3,38,8,FI,11,118,1,6,0,2,0,0,0,0,0,0
1446562800,126,1,1,1,AR,9,225,5,54,0,11,0,0,0,0,0,0
1446562800,34,3,17,2,JE,60,386,2,5,0,1,0,0,0,0,0,0
1446562800,97,1,12,1,NO,6,30,3,16,3,14,0,0,0,0,0,0
1446562800,34,3,17,2,BT,0,24,0,1,0,0,0,0,0,0,0,0
1446562800,80,1,61,1,NL,9694,68527,3600,14374,122,557,2,22,398,8511,2,27
1446562800,41,3,32,8,OM,1016,9811,104,480,2,24,0,0,0,0,0,0
1446562800,41,3,21,8,MA,18716,190011,1216,5953,28,225,0,1,0,199,0,1
1446562800,35,11,30,2,IT,39,242,9,28,0,0,1,1,9900,9900,1,1
1446562800,80,1,61,1,SB,0,40,0,2,0,0,0,0,0,0,0,0
1446562800,86,2,1,1,FI,35,3447,1,18,0,16,0,0,0,0,0,0
1446562800,41,3,21,25,IS,1016,7155,50,213,3,11,0,1,0,398,0,2
1446562800,117,1,6,1,EU,0,6,0,1,0,0,0,0,0,0,0,0
1446562800,39,3,26,30,ZW,65,455,4,14,0,3,0,0,0,0,0,0
1446562800,97,1,4,1,CM,24,752,1,3,0,0,0,0,0,0,0,0
1446562800,97,1,8,1,PA,1479,16316,65,329,0,14,0,0,0,0,0,0
1446562800,39,3,26,30,KZ,2417,28909,92,469,10,137,0,1,0,299,0,1
1446562800,41,3,32,8,DO,326,1774,16,75,0,3,0,0,0,0,0,0
1446562800,117,1,2,1,NC,0,106,0,3,0,1,0,0,0,0,0,0
1446562800,41,3,29,25,LU,53,486,1,4,0,1,0,0,0,0,0,0
1446562800,39,3,26,30,PY,1069,10835,56,207,8,50,0,0,0,0,0,0
1446562800,28,3,18,25,NG,4,5904,1,34,0,6,0,0,0,0,0,0
1446562800,80,1,18,1,VE,758,9139,71,490,2,12,0,0,0,0,0,0
1446562800,41,3,34,8,KW,17,154,3,25,0,0,0,0,0,0,0,0
1446562800,41,3,46,8,GQ,0,7,0,1,0,0,0,0,0,0,0,0
1446562800,39,3,26,30,IT,80619,823706,3734,15065,253,2335,6,83,3894,93902,6,98
1446562800,48,1,2,3,UY,0,452,0,5,0,0,0,0,0,0,0,0
1446562800,80,1,39,1,PY,34,77,3,4,0,0,0,0,0,0,0,0
1446562800,41,3,46,25,MP,0,91,0,4,0,0,0,0,0,0,0,0
1446562800,109,1,3,1,VE,1380,13973,7,48,1,8,0,0,0,0,0,0
1446562800,41,3,44,8,GY,9,267,1,5,0,1,0,0,0,0,0,0
1446562800,43,3,54,25,PY,0,12,0,5,0,1,0,0,0,0,0,0
1446562800,126,1,1,1,SK,0,4,0,1,0,0,0,0,0,0,0,0
1446562800,41,3,29,8,LK,105,710,4,12,0,1,0,0,0,0,0,0
1446562800,41,3,37,13,VN,0,19,0,2,0,0,0,0,0,0,0,0
1446562800,41,3,21,13,DZ,16,122,1,5,0,0,0,0,0,0,0,0
1446562800,88,3,4,1,FI,9,38,1,1,0,0,0,0,0,0,0,0
1446562800,41,3,39,25,LY,0,215,0,12,0,4,0,0,0,0,0,0
1446562800,80,1,39,1,CA,11,274,1,12,0,1,0,0,0,0,0,0
1446562800,97,1,8,1,AZ,3629,37260,122,540,2,20,0,1,0,2196,0,4
1446562800,41,3,41,25,AW,0,11,0,1,0,1,0,0,0,0,0,0
1446562800,41,3,29,25,AF,618,3457,12,42,3,11,0,0,0,0,0,0
1446562800,41,3,46,25,AZ,1349,13124,147,660,11,69,0,0,0,0,0,0
1446562800,80,1,37,1,TH,12,234,1,10,0,2,0,0,0,0,0,0
